code_name,full_name
554290.7,Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601
707183.3,Chlamydia trachomatis E/11023
498213.7,Clostridium botulinum B1 str. Okra
394.7,Rhizobium sp. NGR234
575595.3,Lactobacillus crispatus 125-2-CHN
401614.5,Francisella tularensis subsp. novicida U112
316275.9,Aliivibrio salmonicida LFI1238
545693.3,Bacillus megaterium QM B1551
682634.3,Serratia odorifera 4Rx13
401053.3,Acidobacterium sp. SP1PR4
320390.4,Burkholderia mallei GB8 horse 4
748224.3,Faecalibacterium cf. prausnitzii KLE1255
585154.3,Staphylococcus aureus subsp. aureus EMRSA16
553204.6,Corynebacterium amycolatum SK46
555970.3,Bifidobacterium animalis subsp. lactis DSM 10140
546271.3,Selenomonas sputigena ATCC 35185
469604.3,Fusobacterium sp. 3_1_36A2
525284.18,Gardnerella vaginalis ATCC 14019
644282.4,Desulfarculus baarsii DSM 2075
326442.4,Pseudoalteromonas haloplanktis TAC125
457425.4,Streptomyces albus J1074
696844.4,Acidobacterium sp. MP5ACTX9
292414.1,Silicibacter sp. TM1040
702444.3,Bacteroides ovatus SD CC 2a
515616.3,Mycobacterium tuberculosis 02_1987
324831.10,Lactobacillus gasseri ATCC 33323
324831.13,Lactobacillus gasseri ATCC 33323
361100.6,Bacillus cereus Q1
500633.7,Clostridium hiranonis DSM 13275
525371.3,Roseomonas cervicalis ATCC 49957
441770.6,Clostridium botulinum A str. ATCC 19397
441770.4,Clostridium botulinum A str. ATCC 19397
264202.11,Chlamydophila felis Fe/C-56
316067.3,Geobacter sp. FRC-32
397948.3,Caldivirga maquilingensis IC-167
425104.7,Shewanella sediminis HAW-EB3
565642.4,Enterococcus faecalis ATCC 4200
521011.3,Methanosphaerula palustris E1-9c
205914.11,Haemophilus somnus 129PT
585160.3,Staphylococcus aureus subsp. aureus WBG10049
453364.9,Streptococcus pneumoniae CDC0288-04
453364.8,Streptococcus pneumoniae CDC0288-04
615.1,Serratia marcescens Db11
189518.1,Leptospira interrogans serovar Lai str. 56601
585506.3,Weissella paramesenteroides ATCC 33313
321967.8,Lactobacillus casei ATCC 334
226185.9,Enterococcus faecalis V583
446468.5,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111
693971.4,Shewanella baltica OS183
226185.1,Enterococcus faecalis V583
342110.4,Ralstonia solanacearum UW551
335283.5,Nitrosomonas eutropha C91
649764.3,Slackia exigua ATCC 700122
335283.9,Nitrosomonas eutropha C91
288000.8,Bradyrhizobium sp. BTAi1
288000.5,Bradyrhizobium sp. BTAi1
412419.20,Borrelia duttonii Ly
574087.3,Acetohalobium arabaticum DSM 5501
411154.5,Gramella forsetii KT0803
272626.9,Listeria innocua Clip11262
272994.6,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7
272994.5,Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7
272626.1,Listeria innocua Clip11262
491074.3,Enterococcus faecalis TX0104
291112.3,Photorhabdus asymbiotica
471856.5,Jonesia denitrificans DSM 20603
471856.4,Jonesia denitrificans DSM 20603
314289.8,Vibrio sp. AND4
645657.3,Bacillus subtilis subsp. natto BEST195
669261.3,Mannheimia haemolytica serotype A2 str. OVINE
553590.4,Staphylococcus aureus A9754
159254.4,Parachlamydia acanthamoebae str. Hall's coccus
229193.1,Yersinia pestis biovar Medievalis str. 91001
411477.4,Parabacteroides merdae ATCC 43184
273036.3,Staphylococcus aureus RF122
509170.6,Acinetobacter baumannii SDF
273036.6,Staphylococcus aureus RF122
414684.5,Rhodospirillum centenum SW
414684.4,Rhodospirillum centenum SW
351746.4,Pseudomonas putida F1
351746.6,Pseudomonas putida F1
186103.1,Streptococcus pyogenes MGAS8232
186103.3,Streptococcus pyogenes MGAS8232
269797.3,Methanosarcina barkeri str. fusaro
406425.4,Burkholderia cenocepacia MC0-3
553190.4,Gardnerella vaginalis 409-05
345076.11,Vibrio cholerae V52
404589.10,Anaeromyxobacter sp. Fw109-5
527022.3,Bacillus thuringiensis serovar monterrey BGSC 4AJ1
443144.3,Geobacter sp. M21
573236.3,Bifidobacterium animalis subsp. lactis V9
536019.3,Mesorhizobium opportunistum WSM2075
521097.5,Capnocytophaga ochracea DSM 7271
267748.5,Mycoplasma mobile 163K
267748.1,Mycoplasma mobile 163K
290318.4,Prosthecochloris vibrioformis DSM 265
290318.6,Chlorobium phaeovibrioides DSM 265
395963.13,Beijerinckia indica subsp. indica ATCC 9039
608538.3,Hydrogenobacter thermophilus TK-6
608538.5,Hydrogenobacter thermophilus TK-6
295405.11,Bacteroides fragilis YCH46
908338.3,Peptoniphilus harei ACS-146-V-Sch2b
655817.3,Escherichia coli ABU 83972
313628.3,Lentisphaera araneosa HTCC2155
97084.1,Bacteriovorax marinus SJ
559737.3,Xanthomonas campestris pv. musacearum NCPPB4381
88888881.3,Vibrio cholerae NRT36s
269799.3,Geobacter metallireducens GS-15
269799.8,Geobacter metallireducens GS-15
262316.17,Mycobacterium avium subsp. paratuberculosis K-10
525279.3,Enterococcus faecium TX1330
665958.3,Bacillus sp. BT1B_CT2
526975.3,Bacillus cereus BDRD-ST26
164757.7,Mycobacterium sp. JLS
592027.3,Clostridium botulinum D str. 1873
357244.4,Orientia tsutsugamushi str. Boryong
357244.3,Orientia tsutsugamushi Boryong
479434.6,Sphaerobacter thermophilus DSM 20745
479434.4,Sphaerobacter thermophilus DSM 20745
377629.3,Teredinibacter turnerae T7901
402612.5,Flavobacterium psychrophilum JIP02/86
864568.3,Streptococcus pyogenes ATCC 10782
476212.3,Borrelia burgdorferi 94a
455436.3,Glaciecola sp. HTCC2999
336982.7,Mycobacterium tuberculosis F11
336982.3,Mycobacterium tuberculosis F11
360104.4,Campylobacter concisus 13826
360104.9,Campylobacter concisus 13826
211586.12,Shewanella oneidensis MR-1
428127.7,Eubacterium dolichum DSM 3991
667129.3,Serratia odorifera DSM 4582
258594.8,Rhodopseudomonas palustris CGA009
379360.3,Oenococcus oeni ATCC BAA-1163
121723.5,Photobacterium sp. SKA34
391586.4,Vibrio parahaemolyticus 16
550542.5,Geobacillus sp. Y412MC52
550542.3,Geobacillus sp. Y412MC52
675812.3,Grimontia hollisae CIP 101886
126740.6,Thermotoga sp. RQ2
126740.4,Thermotoga sp. RQ2
643561.3,Acidovorax avenae subsp. avenae ATCC 19860
585202.3,Streptococcus mitis SK321
572544.3,Ilyobacter polytropus DSM 2926
340102.3,Pyrobaculum arsenaticum DSM 13514
395960.4,Rhodopseudomonas palustris TIE-1
395960.3,Rhodopseudomonas palustris TIE-1
471472.4,Chlamydia trachomatis 434/Bu
544404.4,Escherichia coli O157:H7 str. TW14359
471472.3,Chlamydia trachomatis 434/Bu
205920.8,Ehrlichia chaffeensis str. Arkansas
279010.13,Bacillus licheniformis ATCC 14580
279010.12,Bacillus licheniformis ATCC 14580
891.1,Desulfuromonas acetoxidans
644966.3,Thermaerobacter marianensis DSM 12885
344609.11,Shigella boydii CDC 3083-94
663887.3,Mycobacterium tuberculosis KZN V2475
360111.3,Campylobacter jejuni subsp. jejuni CF93-6
189423.5,Streptococcus pneumoniae 670-6B
272129.4,Oscillatoria sp. PCC 6506 (Oscillatoria sp. PCC 9029)
585891.3,Staphylococcus aureus subsp. aureus Mu50-omega
360110.4,Campylobacter jejuni subsp. jejuni 84-25
360110.3,Campylobacter jejuni subsp. jejuni 84-25
441769.6,Bacillus coahuilensis m4-4
425104.3,Shewanella sediminis HAW-EB3
498738.3,Borrelia burgdorferi 29805
411684.3,Hoeflea phototrophica DFL-43
189518.3,Leptospira interrogans serovar Lai str. 56601
526218.4,Sebaldella termitidis ATCC 33386
526218.6,Sebaldella termitidis ATCC 33386
866774.4,Atopobium vaginae PB189-T1-4
550672.3,Escherichia coli B088
370895.4,Burkholderia mallei 2002721280
95661.4,Ureaplasma urealyticum serovar 7
243090.15,Rhodopirellula baltica SH 1
309799.3,Dictyoglomus thermophilum H-6-12
309799.4,Dictyoglomus thermophilum H-6-12
122586.8,Neisseria meningitidis MC58
290434.1,Borrelia garinii PBi
122586.1,Neisseria meningitidis MC58
290434.5,Borrelia garinii PBi
526980.3,Bacillus cereus ATCC 10876
161544.4,Bacillus sp. SG-1
593585.3,Vibrio cholerae bv. albensis VL426
634456.3,Acetobacter pasteurianus IFO 3283-26
279010.5,Bacillus licheniformis ATCC 14580
264730.9,Pseudomonas syringae pv. phaseolicola 1448A
264730.3,Pseudomonas syringae pv. phaseolicola 1448A
744980.3,Roseibium sp. TrichSKD4
399742.10,Enterobacter sp. 638
574556.4,Anaplasma centrale str. Israel
526222.3,Desulfovibrio salexigens DSM 2638
176299.10,Agrobacterium tumefaciens str. C58
411462.6,Dorea longicatena DSM 13814
93058.3,Prochlorococcus marinus str. MIT 9202
528355.5,Neisseria gonorrhoeae PID1
557436.4,Lactobacillus reuteri DSM 20016
454164.6,Salmonella enterica subsp. enterica serovar Heidelberg str. SL486
349102.4,Rhodobacter sphaeroides ATCC 17025
380394.3,Acidithiobacillus ferrooxidans ATCC 53993
561275.4,Mycobacterium bovis BCG str. Tokyo 172
451756.6,Clostridium perfringens CPE str. F4969
865867.3,Mycoplasma mycoides subsp. mycoides SC str. Gladysdale
584.1,Proteus mirabilis HI4320
420246.5,Geobacillus thermodenitrificans NG80-2
420246.7,Geobacillus thermodenitrificans NG80-2
498739.3,Borrelia burgdorferi CA-11.2a
438753.4,Azorhizobium caulinodans ORS 571
438753.3,Azorhizobium caulinodans ORS 571
391624.3,Oceanibulbus indolifex HEL-45
593590.3,Vibrio cholerae TMA 21
300268.11,Shigella boydii Sb227
300268.10,Shigella boydii Sb227
683837.3,Listeria seeligeri serovar 1/2b str. SLCC3954
320388.3,Burkholderia mallei SAVP1
320388.7,Burkholderia mallei SAVP1
557601.3,Acinetobacter baumannii AB900
656024.3,Frankia symbiont of Datisca glomerata
193567.1,Streptococcus pyogenes SSI-1
193567.3,Streptococcus pyogenes SSI-1
645463.3,Clostridium difficile R20291
749518.3,Enterococcus faecalis TX2134
259536.4,Psychrobacter sp. 273-4
216596.11,Rhizobium leguminosarum bv. viciae 3841
525268.3,Corynebacterium striatum ATCC 6940
32049.15,Synechococcus sp. PCC 7002
546273.3,Veillonella dispar ATCC 17748
931281.3,Pseudomonas putida BIRD-1
478007.5,Escherichia coli O157:H7 str. EC508
575591.3,Brucella abortus NCTC 8038
749502.3,Enterococcus faecalis TX0109
452471.3,Amoebophilus asiaticus 5a2
194439.7,Chlorobium tepidum TLS
452471.5,Amoebophilus asiaticus 5a2
194439.1,Chlorobium tepidum TLS
675811.4,Vibrio furnissii CIP 102972
216595.1,Pseudomonas fluorescens SBW25
404589.4,Anaeromyxobacter sp. Fw109-5
216595.4,Pseudomonas fluorescens SBW25
279714.3,Lutiella nitroferrum 2002
300852.9,Thermus thermophilus HB8
300852.3,Thermus thermophilus HB8
635013.3,Thermincola sp. JR
518766.7,Rhodothermus marinus DSM 4252
518766.5,Rhodothermus marinus DSM 4252
866773.4,Finegoldia magna BVS033A4
297246.3,Legionella pneumophila str. Paris
314271.5,Rhodobacterales bacterium HTCC2654
314271.3,Rhodobacterales bacterium HTCC2654
349968.3,Yersinia bercovieri ATCC 43970
309798.3,Coprothermobacter proteolyticus DSM 5265
349968.5,Yersinia bercovieri ATCC 43970
314315.12,Lactobacillus sakei subsp. sakei 23K
335543.6,Syntrophobacter fumaroxidans MPOB
489653.3,Neisseria lactamica 020-06
592014.3,Acinetobacter sp. 6013113
335543.9,Syntrophobacter fumaroxidans MPOB
470145.6,Bacteroides coprocola DSM 17136
525369.4,Proteus mirabilis ATCC 29906
391596.3,Pedobacter sp. BAL39
653045.3,Streptomyces violaceusniger Tu 4113
377431.3,Chlorobium ferrooxidans DSM 13031
237727.3,Erythrobacter sp. NAP1
443906.9,Clavibacter michiganensis subsp. michiganensis NCPPB 382
500637.6,Providencia rustigianii DSM 4541
439292.5,Bacillus selenitireducens MLS10
439292.4,Bacillus selenitireducens MLS10
586220.3,Leuconostoc mesenteroides subsp. cremoris ATCC 19254
575605.3,Lactobacillus jensenii 115-3-CHN
416870.7,Lactococcus lactis subsp. cremoris MG1363
416870.9,Lactococcus lactis subsp. cremoris MG1363
267608.8,Ralstonia solanacearum GMI1000
565662.4,Enterococcus faecium Com12
267608.1,Ralstonia solanacearum GMI1000
401650.3,Listeria monocytogenes Aureli 1997
155864.8,Escherichia coli O157:H7 EDL933
380394.4,Acidithiobacillus ferrooxidans ATCC 53993
155864.1,Escherichia coli O157:H7 EDL933
95662.4,Ureaplasma urealyticum serovar 8
167546.3,Prochlorococcus marinus str. MIT 9301
167546.4,Prochlorococcus marinus str. MIT 9301
548478.3,Corynebacterium glucuronolyticum ATCC 51866
862517.3,Peptoniphilus duerdenii ATCC BAA-1640
593586.3,Vibrio cholerae TM 11079-80
405955.9,Escherichia coli APEC O1
290847.5,Helicobacter pylori 51
406560.5,Streptococcus pneumoniae SP14-BS69
406560.4,Streptococcus pneumoniae SP14-BS69
292459.5,Symbiobacterium thermophilum IAM 14863
292459.1,Symbiobacterium thermophilum IAM 14863
323850.3,Shewanella sp. PV-4
663321.4,Regiella insecticola LSR1
267409.5,Listeria monocytogenes str. 1/2a F6854
314285.4,Congregibacter litoralis KT71
314285.3,gamma proteobacterium KT 71
596315.3,Peptostreptococcus stomatis DSM 17678
457393.3,Bacteroides sp. 4_1_36
649760.3,Prevotella oris F0302
35793.1,Rickettsia sibirica
289380.14,Clostridium perfringens SM101
289380.15,Clostridium perfringens SM101
289376.4,Thermodesulfovibrio yellowstonii DSM 11347
508767.5,Clostridium botulinum E3 str. Alaska E43
508767.4,Clostridium botulinum E3 str. Alaska E43
416591.5,Thermotoga lettingae TMO
637386.3,Yersinia pestis Z176003
444452.5,Escherichia coli O157:H7 str. EC4113
685038.3,Escherichia coli O83:H1 str. NRG 857C
629742.3,Staphylococcus hominis SK119
351348.9,Marinobacter aquaeolei VT8
351348.5,Marinobacter hydrocarbonoclasticus aquaeolei VT8
655811.4,Anaerococcus vaginalis ATCC 51170
374932.4,Haemophilus influenzae PittHH
525280.3,Erysipelothrix rhusiopathiae ATCC 19414
272568.11,Gluconacetobacter diazotrophicus PAl 5
272568.12,Gluconacetobacter diazotrophicus PAl 5
518636.5,Clostridium asparagiforme DSM 15981
697329.10,Ruminococcus albus 7
469008.4,Escherichia coli BL21(DE3)
243272.3,Mycoplasma arthritidis 158L3-1
243272.4,Mycoplasma arthritidis 158L3-1
412418.11,Borrelia recurrentis A1
316058.11,Rhodopseudomonas palustris HaA2
520463.3,Brucella pinnipedialis M163/99/10
315750.8,Bacillus pumilus SAFR-032
749546.3,Escherichia coli MS 185-1
643648.3,Syntrophothermus lipocalidus DSM 12680
243265.1,Photorhabdus luminescens subsp. laumondii TTO1
350054.11,Mycobacterium gilvum PYR-GCK
379731.5,Pseudomonas stutzeri A1501
455488.5,Anaeromyxobacter dehalogenans 2CP-1
246201.6,Streptococcus mitis NCTC 12261
455488.3,Anaeromyxobacter dehalogenans 2CP-1
436114.3,Sulfurihydrogenibium sp. YO3AOP1
436114.4,Sulfurihydrogenibium sp. YO3AOP1
224915.9,Buchnera aphidicola str. Bp (Baizongia pistaciae)
319225.5,Chlorobium luteolum DSM 273
224915.1,Buchnera aphidicola str. Bp (Baizongia pistaciae)
319225.3,Pelodictyon luteolum DSM 273
581103.3,Geobacillus sp. Y4.1MC1
412883.10,Vibrio cholerae MZO-3
591153.3,Pseudomonas syringae pv. syringae FF5
641147.3,Simonsiella muelleri ATCC 29453
702443.3,Bacteroides ovatus SD CMC 3f
469621.3,Fusobacterium sp. 1_1_41FAA
553207.3,Corynebacterium matruchotii ATCC 14266
314345.3,Mariprofundus ferrooxydans PV-1
83333.1,Escherichia coli K12
568815.3,Brucella microti CCM 4915
198094.1,Bacillus anthracis str. Ames
658599.4,Chlamydia trachomatis L2tet1
110662.5,Synechococcus sp. CC9605
110662.3,Synechococcus sp. CC9605
768066.3,Halomonas elongata DSM 2581
59920.3,Prochlorococcus marinus str. NATL2A
59920.5,Prochlorococcus marinus str. NATL2A
391904.5,Bifidobacterium longum subsp. infantis ATCC 15697
391904.3,Bifidobacterium longum subsp. infantis ATCC 15697
680646.3,Rothia mucilaginosa DY-18
585159.3,Staphylococcus aureus subsp. aureus M899
316278.3,Synechococcus sp. RCC307
316278.4,Synechococcus sp. RCC307
545696.5,Holdemania filiformis DSM 12042
525372.3,Sphingobacterium spiritivorum ATCC 33300
585151.3,Staphylococcus aureus subsp. aureus C427
583355.3,Coraliomargarita akajimensis DSM 45221
469613.3,Enterobacteriaceae bacterium 9_2_54FAA
585145.3,Staphylococcus aureus subsp. aureus 65-1322
329726.14,Acaryochloris marina MBIC11017
595494.3,Tolumonas auensis DSM 9187
350688.3,Alkaliphilus oremlandi oremlandii OhILAs
350688.5,Alkaliphilus oremlandii OhILAs
426117.3,Methylobacterium sp. 4-46
406818.4,Xenorhabdus bovienii SS-2004
426117.7,Methylobacterium sp. 4-46
869729.3,Escherichia coli UM146
443906.13,Clavibacter michiganensis subsp. michiganensis NCPPB 382
457398.5,Desulfovibrio sp. 3_1_syn3
759364.3,Chlamydia trachomatis D-LC
465516.5,Salmonella enterica subsp. enterica serovar Hadar str. RI_05P066
585501.3,Oribacterium sinus F0268
370554.3,Streptococcus pyogenes MGAS10750
749547.3,Escherichia coli MS 187-1
393305.7,Yersinia enterocolitica subsp. enterocolitica 8081
702459.3,Bifidobacterium bifidum PRL2010
450851.6,Phenylobacterium zucineum HLK1
272631.1,Mycobacterium leprae TN
457390.3,Bacteroides sp. 3_1_23
272631.5,Mycobacterium leprae TN
138677.3,Chlamydophila pneumoniae J138
138677.1,Chlamydophila pneumoniae J138
637905.5,Shewanella violacea DSS12
630.2,Yersinia enterocolitica 8081
93060.4,Prochlorococcus marinus str. MIT 9215
93060.3,Prochlorococcus marinus str. MIT 9215
360102.10,Yersinia pestis Antiqua
243164.3,Dehalococcoides ethenogenes 195
425067.3,Burkholderia pseudomallei 305
585397.9,Escherichia coli ED1a
525244.5,Acinetobacter sp. ATCC 27244
486622.3,Bacillus anthracis str. A0174
585397.7,Escherichia coli ED1a
670888.3,Escherichia coli 1827-70
565045.3,gamma proteobacterium NOR51-B
420662.8,Methylibium petroleiphilum PM1
749490.3,Enterococcus faecalis DAPTO 516
456442.10,Methanoregula boonei 6A8
313590.3,Cellulophaga sp. MED134
313590.6,Dokdonia donghaensis MED134
565659.3,"Enterococcus faecium 1,141,733"
465518.5,Salmonella enterica subsp. enterica serovar Weltevreden str. HI_N05-537
412966.10,Vibrio cholerae 1587
452637.4,Opitutus terrae PB90-1
452637.7,Opitutus terrae PB90-1
706191.3,Pantoea ananatis LMG 20103
388413.5,Algoriphagus sp. PR1
444157.3,Thermoproteus neutrophilus V24Sta
759914.5,Brachyspira pilosicoli 95/1000
226900.8,Bacillus cereus ATCC 14579
313625.3,Synechococcus sp. BL107
272558.1,Bacillus halodurans C-125
393117.3,Listeria monocytogenes FSL J1-194
272558.8,Bacillus halodurans C-125
595537.3,Variovorax paradoxus EPS
221109.1,Oceanobacillus iheyensis HTE831
342617.4,Streptococcus agalactiae CJB111
221109.4,Oceanobacillus iheyensis HTE831
888052.3,Actinomyces sp. oral taxon 180 str. F0310
626418.3,Burkholderia glumae BGR1
671076.4,Vibrio mimicus VM573
525898.7,Sulfurospirillum deleyianum DSM 6946
525898.4,Sulfurospirillum deleyianum DSM 6946
526984.3,Bacillus cereus Rock3-29
882378.3,Burkholderia rhizoxinica HKI 454
302409.3,Ehrlichia ruminantium str. Gardel
267410.6,Listeria monocytogenes str. 4b H7858
267410.1,Listeria monocytogenes str. 4b H7858
435591.13,Parabacteroides distasonis ATCC 8503
342451.4,Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305
592205.3,Helicobacter pylori B38
630588.3,Neisseria meningitidis alpha710
445983.22,Borrelia burgdorferi 156a
359391.4,Brucella melitensis biovar Abortus 2308
411476.11,Bacteroides ovatus ATCC 8483
525306.3,Lactobacillus acidophilus ATCC 4796
582899.7,Hyphomicrobium denitrificans ATCC 51888
190486.1,Xanthomonas axonopodis pv. citri str. 306
679190.3,Prevotella buccalis ATCC 35310
290317.7,Chlorobium phaeobacteroides DSM 266
564419.3,Chlamydia trachomatis 70s
290317.9,Chlorobium phaeobacteroides DSM 266
335541.7,Syntrophomonas wolfei subsp. wolfei str. Goettingen
335541.4,Syntrophomonas wolfei subsp. wolfei str. Goettingen
656440.3,Escherichia coli TA206
333990.5,Carnobacterium sp. AT7
447217.4,Anaeromyxobacter sp. K
596327.3,Porphyromonas uenonis 60-3
289397.4,Mycoplasma bovis PG45
640510.3,Burkholderia sp. CCGE1001
351581.3,Francisella tularensis subsp. holarctica FSC200
591001.3,Acidaminococcus fermentans DSM 20731
555088.4,Dethiobacter alkaliphilus AHT 1
391600.3,Brevundimonas sp. BAL3
319701.3,Streptococcus pyogenes MGAS6180
319701.6,Streptococcus pyogenes MGAS6180
469610.4,Burkholderiales bacterium 1_1_47
411474.6,Coprococcus eutactus ATCC 27759
526998.3,Bacillus mycoides Rock1-4
643562.5,Desulfovibrio aespoeensis Aspo-2
643562.6,Desulfovibrio aespoeensis Aspo-2
243231.1,Geobacter sulfurreducens PCA
243231.5,Geobacter sulfurreducens PCA
232363.3,Synechococcus sp. CB0205
345073.12,Vibrio cholerae O395
242619.8,Porphyromonas gingivalis W83
242619.1,Porphyromonas gingivalis W83
391009.4,Thermosipho melanesiensis BI429
675815.3,Vibrio sp. RC586
573235.3,Escherichia coli O26:H11 str. 11368
525256.4,Atopobium vaginae DSM 15829
391009.9,Thermosipho melanesiensis BI429
666714.3,Treponema pallidum subsp. pallidum str. Chicago
261594.21,Bacillus anthracis str. 'Ames Ancestor'
557598.3,Laribacter hongkongensis HLHK9
585520.4,Lactobacillus helveticus DSM 20075
243160.12,Burkholderia mallei ATCC 23344
611304.3,Mycobacterium tuberculosis K85
555779.3,Desulfonatronospira thiodismutans ASO3-1
714359.3,Bacillus thuringiensis BMB171
316055.16,Rhodopseudomonas palustris BisA53
418136.12,Francisella tularensis subsp. tularensis WY96-3418
871562.3,Bifidobacterium dentium ATCC 27679
398513.5,Bifidobacterium bifidum NCIMB 41171
405917.4,Bacillus cereus W
655225.3,Oenococcus oeni AWRIB429
382638.8,Helicobacter acinonychis str. Sheeba
573066.3,Pseudomonas syringae pv. tabaci ATCC 11528
633699.4,Lactobacillus johnsonii FI9785
257309.1,Corynebacterium diphtheriae NCTC 13129
563041.6,Helicobacter pylori G27
563041.5,Helicobacter pylori G27
391592.5,Caminibacter mediatlanticus TB-2
309807.19,Salinibacter ruber DSM 13855
430558.3,Francisella novicida GA99-3549
243164.10,Dehalococcoides ethenogenes 195
290512.6,Prosthecochloris aestuarii DSM 271
575585.3,Acinetobacter calcoaceticus RUH2202
596151.4,Desulfovibrio fructosovorans JJ
675512.3,Mycobacterium tuberculosis SUMu001
553178.3,Capnocytophaga gingivalis ATCC 33624
888826.3,Campylobacter upsaliensis JV21
321967.11,Lactobacillus casei ATCC 334
498743.14,Borrelia garinii PBr
233150.7,Mycoplasma gallisepticum R
233150.3,Mycoplasma gallisepticum R
391037.6,Salinispora arenicola CNS-205
391037.3,Salinispora arenicola CNS-205
367928.6,Bifidobacterium adolescentis ATCC 15703
376686.10,Flavobacterium johnsoniae UW101
349101.4,Rhodobacter sphaeroides ATCC 17029
349101.6,Rhodobacter sphaeroides ATCC 17029
441772.13,Clostridium botulinum F str. Langeland
391774.8,Desulfovibrio vulgaris DP4
517437.3,Anaplasma marginale str. Puerto Rico
391774.5,Desulfovibrio vulgaris subsp. vulgaris DP4
889932.4,Lactobacillus plantarum subsp. plantarum ST-III
208963.12,Pseudomonas aeruginosa UCBPP-PA14
417399.11,Vibrio cholerae NCTC 8457
430556.3,Francisella tularensis subsp. holarctica FSC022
114615.3,Bradyrhizobium sp. ORS278
355276.3,Leptospira borgpetersenii serovar Hardjo-bovis L550
637382.3,Yersinia pestis D106004
395494.4,Gallionella capsiferriformans ES-2
395494.3,Gallionella ferruginea ES-2
254945.25,Ehrlichia ruminantium str. Welgevonden
101510.16,Rhodococcus jostii RHA1
101510.15,Rhodococcus jostii RHA1
640132.3,Segniliparus rotundus DSM 44985
553571.3,Staphylococcus aureus A6300
945704.3,Streptococcus suis JS14
693985.5,Pseudomonas savastanoi pv. savastanoi NCPPB 3335
575588.3,Acinetobacter lwoffii SH145
528358.6,Neisseria gonorrhoeae PID332
243276.5,Treponema pallidum subsp. pallidum str. Nichols
243276.1,Treponema pallidum subsp. pallidum str. Nichols
331112.3,Escherichia coli HS
331112.6,Escherichia coli HS
699184.4,Bacillus cereus SJ1
525284.4,Gardnerella vaginalis ATCC 14019
553565.3,Staphylococcus aureus A5937
499177.3,Clostridium sticklandii DSM 519
553219.3,Campylobacter showae RM3277
862962.3,Bacteroides fragilis 638R
473788.3,Nitrosococcus oceani AFC27
573395.3,Salmonella enterica subsp. enterica serovar Tennessee str. CDC07-0191
406124.6,Bacillus sp. m3-13
350703.9,Pseudomonas aeruginosa 2192
345219.8,Bacillus coagulans 36D1
320371.4,Burkholderia pseudomallei 1710a
320371.3,Burkholderia pseudomallei 1710a
272559.17,Bacteroides fragilis NCTC 9343
234831.3,Pseudoalteromonas sp. SM9913
197221.1,Thermosynechococcus elongatus BP-1
197221.4,Thermosynechococcus elongatus BP-1
749501.3,Enterococcus faecalis TX0102
546343.3,Staphylococcus aureus subsp. aureus str. JKD6009
360099.5,Yersinia pestis biovar Antiqua str. E1979001
759350.3,Bifidobacterium longum subsp. longum JDM301
388396.11,Vibrio fischeri MJ11
405948.6,Saccharopolyspora erythraea NRRL 2338
547043.6,Bifidobacterium pseudocatenulatum DSM 20438
318167.10,Shewanella frigidimarina NCIMB 400
318167.14,Shewanella frigidimarina NCIMB 400
349747.3,Yersinia pseudotuberculosis IP 31758
351607.5,Acidothermus cellulolyticus 11B
349747.9,Yersinia pseudotuberculosis IP 31758
1496.1,Clostridium difficile 630
525376.3,Staphylococcus epidermidis W23144
204669.11,Koribacter versatilis Ellin345
585395.4,Escherichia coli O103:H2 str. 12009
528356.5,Neisseria gonorrhoeae PID18
585054.5,Escherichia fergusonii ATCC 35469
288681.12,Bacillus cereus E33L
288681.15,Bacillus cereus E33L
754258.3,Actinobacillus pleuropneumoniae serovar 9 str. CVJ13261
575594.3,Lactobacillus coleohominis 101-4-CHN
316274.7,Herpetosiphon aurantiacus ATCC 23779
316274.3,Herpetosiphon aurantiacus ATCC 23779
504474.3,Corynebacterium urealyticum DSM 7109
535289.3,Diaphorobacter sp. TPSY
583345.3,Methylotenera mobilis JLW8
757424.7,Herbaspirillum seropedicae SmR1
585155.3,Staphylococcus aureus subsp. aureus H19
100226.15,Streptomyces coelicolor A3(2)
862908.3,Bacteriovorax marinus SJ
264462.9,Bdellovibrio bacteriovorus HD100
264462.1,Bdellovibrio bacteriovorus HD100
525375.3,Staphylococcus epidermidis M23864:W2(grey)
440085.6,Methylobacterium chloromethanicum CM4
862514.3,Pediococcus acidilactici DSM 20284
568704.3,Lactobacillus rhamnosus Lc 705
515617.4,Mycobacterium tuberculosis T92
272621.3,Lactobacillus acidophilus NCFM
406563.4,Streptococcus pneumoniae SP23-BS72
406563.6,Streptococcus pneumoniae SP23-BS72
439235.4,Desulfatibacillum alkenivorans AK-01
649761.3,Prevotella veroralis F0319
565653.4,Enterococcus gallinarum EG2
439235.3,Desulfatibacillum alkenivorans AK-01
265072.7,Methylobacillus flagellatus KT
444451.5,Escherichia coli O157:H7 str. EC4196
314282.5,Psychromonas sp. CNPT3
314282.3,Psychromonas sp. CNPT3
548475.3,Staphylococcus aureus subsp. aureus TCH70
565643.5,Enterococcus faecalis DS5
